Nombre para mostrar;Clr Clb Newucmdb;Clr Service Code;Subtipo;Grupo de administración de configuración;Clr Istatus;Título;Comentarios;Clr Arr Location;Fecha y hora de modificación del sistema
"V08-COREMP";"true";"CNI0068";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERICAL CORPO // CORREO MEDELLÍN //DATACENTER //FIREWALL CENTRALIZADO //   CNI0068";"";"15/04/23 01:21:57"
"V225-PRODEC(fw_central_eyn02-n3)";"true";"PKX0016";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"Firewall";"SOP COM CORP // BOGOTA // TRIARA // ADVANCED  MANAGED FIREWALL.";"";"27/04/22 16:16:25"
"V02-AValores@FG-5KC3E14800135 (fw-chasis-bk4)";"false";"aov0068";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"Servidor Tipo V0– (Servidor Virtual)";"";"22/04/20 10:11:18"
"fw-jep2";"true";"KFFT024";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOPORTE COMERCIAL CORPO // CORREO BOGOTA //TRIARA //SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD) //";"";"11/02/23 01:23:18"
"FW-BBVA1";"false";"grh1793";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"SOP COMERCIAL CORP // CORREO //ADVANCED  MANAGED FIREWALL. // DATACENTER TRIARA - Bogotá";"";"11/05/20 22:40:50"
"V108-ATSGSD";"false";"ajq0011";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL INT // CORREO // BOGOTA // TRIARA // FIREWALL CENTRALIZADO 10MB   AJQ0011";"";"27/05/21 03:30:54"
"asa-petromil";"false";"pfw0006";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"No Administrado por CLARO //FIREWALL";"";"17/12/20 10:18:11"
"nx-uso0078-ustomas";"false";"uso0078";"Unix";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOPORTE COMERCIAL CORPO //BOGOTA //DATACENTER TRIARA /// Servidor virtual NX //HOSTING (Hosting Virtual) //";"CLT307_TRI_COM_OCTADECACORE03 | Virtualization Layer Software (c-tfm3083-cn05-0215-ch121v5.datacenterdhs.local)";"06/04/22 01:46:29"
"V45-PROSERVBCK (mithrandir)";"false";"pedsg30";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall telmex";"PROSERVIS BOGOTA DATACENTER TRIARA FIREWALL TELMEX";"";"22/04/20 10:11:19"
"V261-CARVAJ";"true";"ASY0093";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // BOGOTA  // DATA CENTER TRIARA // FIREWALL CENTRALIZADO //AUTOMATICO MASIVO INCIDENTES";"";"27/09/22 01:02:33"
"fw_gzm0219_fw-fanalca-gzm0113-147-419-gzm0219";"true";"GZM0219";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // YUMBO //CRA 4 # 12-30SUPERMOTOS DEL PACIFICO //FIREWALL EN CLIENTE //5120// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"22/04/23 07:03:50"
"V08-BACKTELEMAR (mgmtvpnnodo2)";"false";"tssla26";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"MANAGED VPN";"Servicio VPN IPSEC - Fortigate 200D Cantidad = 12 VPNs";"";"19/08/20 23:18:22"
"FW_UNIAJC-WIFI2";"true";"ITMAJ31";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO //    CALI // AV 6N # 28N-102 // FIREWALL EN CLIENTE //  1 FIREWALL FORTINET 300E EN HA";"";"01/04/23 01:21:28"
"FGT30E5619077827(fw_gzm0272_fw_fanalca_gzm0117-342-205-gzm0272)";"true";"GZM0272";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BOGOTA //CRA7 # 121-35AUTOCIPRES //FIREWALL EN CLIENTE";"";"08/06/22 10:01:32"
"VPN_ACH_PROD (fw-cloud_aval_triara_aw13)";"false";"prv1134";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"Servicio de Hosting - DHS - Virtual";"";"19/08/20 23:17:19"
"V01_PRODTENNIS (mithrandir)";"false";"tenn185";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall";"TENNIS S.A. - BOGOTA - DATACENTER TRIARA - FIREWALL";"";"22/04/20 10:11:21"
"FW-CLINICA_GENERAL_DEL_NORTE2";"false";"och0064";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP//BOGOTA //TRIARA // SERVICIOS ESPECIALES DATACENTER (FIREWALL AVANZADO (VSG)) //FO";"TRIARA\BUNKER4\BD38(AB)\33";"09/03/22 03:51:41"
"V193-EXCRED(fw_central_eyn02-n3)";"true";"ESAAN65";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM PYMES // BOGOTA //  CARRERA 14 # 93A - 30 // BOGOTA // FIREWALL  // INCIDENTE 14754296 //";"";"10/06/22 12:20:36"
"fw_unilibre_1";"true";"TFM1722";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"Codigo de servicio Seguridad Administrada DRP Clientes dedicados";"";"11/02/23 01:22:42"
"porvenirbckp";"false";"prv0450";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Firewall dedicado ASA5520 - ORTEZAL   - No. Servicio: PRV0450";"TRIARA\BUNKER1\AF6(AB)\19";"04/06/21 03:48:24"
"ziwq009";"true";"ZIWQ009";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP // BOGOTA // DATACENTER TRIARA  // SERVICIOS ESPECIALES DATACENTER (SERVIDORES VIRTUALES)";"CLT313_TRI_COM_OCTADECACORE08_ACI | Virtualization Layer Software (c-tfm4069-gax15-0212-ch121v5)";"02/07/22 20:01:44"
"FW-FIDUPRE1(fw-fidupre2)";"true";"FLP0290";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP // BOGOTÁ // DC TRIARA // SERVICIOS ESPECIALES DATACENTER (SERVICIOS PROFESIONALES DE SEGURIDAD) //";"TRIARA\BUNKER4\AK25(AB)\22";"08/06/22 09:59:50"
"FW_APORTESENLINEA2(fw_aportesenlinea1)";"true";"GYD0035";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"** FW HA TRIARA";"";"15/09/22 01:01:03"
"V43-CRYSTALBCK (mithrandir)";"false";"fmn0186";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"fireall vdom dedicado";"“Servicio de Seguridad Administrada No Identificado por el Grupo Administrador”";"";"22/04/20 10:11:21"
"fw-asa-unilibre.googlce.com";"false";"uli0053";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FIREWALL ADMINISTRADO";"TRIARA\BUNKER4\BB13(AB)\21";"17/12/20 10:18:12"
"V12-BVC-ProDmz@FG3K1B3I11700698 (mithrandir)";"false";"bls0916";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"SOP COM CORP// FIREWALL DATCENTER TRIARA MAS IPS LUCERO 2015 // BLS0916";"";"22/04/20 10:11:22"
"safe-1";"true";"SCB0068";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // SERVICIOS ESPECIALES DATACENTER // CRA 10 # 16-39 //BOGOTÁ";"";"08/06/22 09:49:31"
"V092-SEGBNA";"false";"scb0330";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"CONTROL DE NAVEGACIÓN TELMEX";"SOP COM CORP // CORREO // BOGOTA // CARRERA 10 NO. 16-49  PISO 3 // CONTROL DE NAVEGACIÓN INTERNET OFP // CONTROL DE NAVEGACIÓN // 100M";"";"07/12/21 03:32:38"
"FORTIA_2";"true";"CIICS31";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // PUERTO COLOMBIA // CARRERA 24 #1A 24 EDIFICIO BC EMPRESARIAL OFICINA 908A // FIREWALL EN CLIENTE //  //AUTOMATICO MASIVO INCIDENTES";"";"20/10/22 01:13:47"
"V062-SDWAN";"false";"zjh0131";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"Vdom en firewall centralizado chasis.";"";"02/07/21 03:31:38"
"fw_aportesenlinea2";"false";"gyd0035";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // BOGOTA TRIARA // FIREWALL // IaaS- Firewall - Seguridad Centralizada";"TRIARA\BUNKER2\Q6(AB)\38";"13/11/20 17:48:40"
"fw-ard";"false";"biz0010";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"SOAV CORP // FIREWALL TELMEX No. Servicio  BIZ0010";"";"12/04/20 19:09:01"
"FGT30E5619078317(fw_gzm0263_fw-fanalca-gzm0094-362-394-gzm0263)";"true";"GZM0263";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BARRANQUILLA //CARRERA 43 # 67-23SUPERMOTOS DEL ATLANTICO //FIREWALL EN CLIENTE //12288";"";"08/06/22 10:00:52"
"faz-centralizadoeyn";"false";"tfm3187";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"CI_PROYECTO_FIREWALL_AUTOMATIZACION_VIRTUAL_1";"";"22/08/22 08:32:46"
"esx_d-twk0015-cf30-0202-sn550g2";"true";"TKW0015";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOPORTE COMERCIAL CORPO // CORREO  BOGOTÁ //DATACENTER TRIARA  //HOSTING (HOSTING VIRTUAL) // TKW0015";"TRIARA\BUNKER1\F30(AB)\8 TRIARA\BUNKER1\F30(AB)\4 TRIARA\BUNKER1\F30(AB)\10 TRIARA\BUNKER1\F30(AB)\7 TRIARA\BUNKER1\F30(AB)\9 TRIARA\BUNKER1\F30(AB)\5 TRIARA\BUNKER1\F30(AB)\3 TRIARA\BUNKER1\F30(AB)\2 TRIARA\BUNKER1\F30(AB)\11 TRIARA\BUNKER1\F30(AB)\6";"08/04/23 07:02:12"
"V128-FIDUPO(fw_central_eyn02-n3)";"true";"FDP0085";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // FIREWALL // Cantidad (1) Firewall Centralizado Dedicado 2 Mbps  SIFI // Datacenter Triara FDP0085";"";"27/04/22 16:16:17"
"asa-isp-prov.telmexla.net.co";"true";"TFM0407";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"CI_ASA ISP - TRIARA";"TRIARA\NODO1\G26(AB)\15";"01/07/22 07:51:36"
"fw-sunrise-medellin";"true";"SUC0064";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // MEDELLIN // CARRERA 43 N° 29-95 - SECTOR SAN DIEGO // FIREWALL EN CLIENTE //AUTOMATICO MASIVO INCIDENTES";"SEDE CLIENTE";"06/10/22 01:05:33"
"V038-BPOPUL";"false";"bpp1376";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"RF-CO021K160017-CV-AEM02 // SOP. COMERCIAL CORP. // CORREO // DATACENTER TRIARA // FIREWALL TELMEX";"";"02/07/21 03:30:48"
"ssl.V07-FW-COM1@FG-5KC3E14800135 (fw-chasis-bk4)";"false";"avv1356";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"firewall";"";"22/04/20 10:11:23"
"V01-TIEMPO(fw-cloud_aval_triara-aw13)";"true";"TMP0234";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // MAIL // IaaS Migracion DC // FIREWALL // SEGURIDAD Y RED";"";"09/03/23 01:12:34"
"V55-CONVIALBCK (mithrandir)";"false";"kqq0010";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"servicios de seguridad";"Firewall Administrado VDOM DEDICADO SOBRE FW CENTRALIZADO";"";"22/04/20 10:11:23"
"localhost";"true";"TFM0517";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"CI_Foro_Seguridad";"CLT222_TRI_INT_INFRAESTRUCTURA | Virtualization Layer Software (d-tfm2948-gae15-0213-ch121v5)";"24/04/23 01:32:48"
"FW-CLL0086-COLSANITAS1(fw-cll0086-colsanitas1)";"true";"CLL0086";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO //    BOGOTA // TRIARA/ / FIREWALL EN CLIENTE    CLL0086";"TRIARA\BUNKER1\U27(AB)\39";"08/06/22 10:01:51"
"V17-FIDUPOP(fw-cloud_aval_triara-aw13)";"true";"FDP0211";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERICAL CORPO // CORREO //  BOGOTA//TRIARA FW DLP//FIREWALL CENTRALIZADO //";"";"27/04/22 16:14:55"
"FGT30E5619078952(fw_gzm0281_fw_fanalca_gzm0066-67-202-gzm0281)";"true";"GZM0281";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BOGOTA //AUTOPISTA SUR 51 # 41-51SUPERMOTOS DE CUNDINAMARCA //FIREWALL EN CLIENTE //12288";"";"08/06/22 10:01:21"
"fw-equirent";"false";"qdp0034";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // ASAP 6000002454 //BOGOTA //  TRIARA // FIREWALL para EQUIRENT";"TRIARA\BUNKER4\AX13(AB)\4";"14/03/22 03:36:46"
"FW-CONSORCIO1";"false";"ucs0001";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FIREWALL ASA TRIARA";"TRIARA\BUNKER1\G3(AB)\30";"11/05/20 22:40:50"
"fw-conso-salo1";"true";"DPV0093";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP//  CALI //  CALLE 56 NO 3-45 SALOMIA  // FIREWALL EN CLIENTE // 2 - FORTINET 200E";"SEDE CLIENTE";"01/04/23 01:14:07"
"nx_dfi00447";"true";"DFI0447";"Unix";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SRV 8 vCPU -  16 GB RAM - ALLOT";"CLT303_TRI_COM_DECACORE002 | Virtualization Layer Software (c-tfm1044-fav25-1202-bl620g7.datacenterdhs.local)";"24/04/23 02:00:01"
"FW-DATECSA2(fw-datecsa2)";"true";"DAE0104";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CORREO // BOGOTA // DATACENTER TRIARA - INFRAESTRUCTURA DATECSA // FIREWALL EN CLIENTE // FIREWALL FORTINET 200E EN HA FULL UTM";"TRIARA\BUNKER2\U6(AB)\22";"03/08/22 01:33:58"
"FW-SALUD-SOCIAL2";"true";"TBZ0094";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP  // BOGOTA // TRIARA // FIREWALL CENTRALIZADO // REEMPLAZO DE OT  17887053 //AUTOMATICO MASIVO INCIDENTES";"TRIARA\BUNKER5\AW12(AB)\5";"20/09/22 01:20:05"
"fw-ssanyong";"false";"clk0039";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOAV CORPORATIVO//MAIL//SERVICIO DHS  EN DATACENTER ORTEZAL  -  NUEVA INFRAESTRUCTURA PARA CRECIMIENTO - CLK0039";"ORTEZAL\BUNKER1\AH6(AB)\14";"06/02/23 07:38:20"
"V16-FIDUAGR(deimos)";"true";"SFD0069";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL CENTRALIZADO // DATACENTER CLARO MEDELLIN - MEDELLIN";"";"11/02/23 01:26:55"
"fw-spataro";"true";"CIT0007";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI  //  CALLE 24 # 3 - 46 //  FIREWALL   //  50 MBPS   CIT0007";"SEDE CLIENTE";"26/08/22 09:38:37"
"unknown";"false";"fena029";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP  // FIREWALL CENTRALIZADO // CALLE 5 #6-63 // CALI";"";"14/03/22 03:32:53"
"ssl.V25-BENEFCO@FG-5KC3E14800135 (fw-chasis-bk4)";"false";"beco0034";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios de Seguridad";"""  FACTIBILIDAD POSITIVA-  PRC1255 Firewall Centralizado dedicado 20Mbps""";"";"22/04/20 10:11:24"
"fw_onco_san_marcel";"true";"OFB0060";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COM CORP  // ARMENIA // AVENIDA CENTENARIO CARRERA 6 A NO 2-63 (CANAL PRINCIPAL CLARO) // SERVICIOS ESPECIALES DATACENTER (SERVICIOS ADMINISTRADOS IT) // REMPLAZO DE OT 17172477 //AUTOMATICO MASIVO INCIDENTES";"";"23/02/23 01:02:53"
"sgcolsanitas.localdomain";"false";"cll0106";"Unix";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"ADMÓN ANCHO DE BANDA TELMEX";"SOPORTE COMERCIAL CORPO // CORREO //    BOGOTA // TRIARA /ADMON. ANCHO DE BANDA / CLL0106";"TRIARA\BUNKER1\R27(AB)\9";"01/11/22 15:23:36"
"V43-CEMPREBCK (fw-chasis-bk3)";"false";"cedcq46";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // CORREO // FIREWALL // TRIARA - BOGOTA";"";"22/04/20 10:11:24"
"fw_sgx0074_axa_tunja";"true";"SGX0074";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // TUNJA // CALLE 20 NO. 12 - 84 LOCAL 164 // FIREWALL";"SEDE CLIENTE";"08/06/22 16:34:44"
"FW-SODEXO-TRIARA2(fw-sodexo-triara1)";"true";"SQD0138";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"Servicios Especiales Datacenter";"SOP COMERCIAL CORP // CORREO ///SIBERIA// DATACENTER TRIARA// (SERVICIOS PROFESIONALES DE SEGURIDAD)// FW NODO2";"TRIARA\BUNKER2\U6(AB)\12";"27/04/22 16:09:57"
"V02-COVIAND(fw-cloud_aval_triara-aw13)";"true";"CVASA08";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // BOGOTA // Triara // FIREWALL // 5 Mbps";"";"15/04/23 01:22:26"
"FG6H0ETB20903615(sta_isabel_uli0241-2_63-4_85_285)";"true";"ULI0285";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // CALI // DIAGONAL 37A NO. 3 -29 SANTA ISABEL // FIREWALL EN CLIENTE //";"";"08/06/22 10:00:06"
"V029-ALMAVI";"false";"agd0134";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"Oportunidad SAP 200019177 // FIREWALL // Cl 31A # 6-87/ Bogotá";"";"27/05/21 03:30:14"
"fw_fw_dian_bch";"true";"DIN0830";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP // BOGOTA  // CARRERA  6 # 15 - 32 SÓTANO // FIREWALL EN CLIENTE";"";"22/04/23 07:00:25"
"fw_tiempopci2";"true";"TMP0380";"Firewall";"Datacenter - Seguridad Administrada";"(activo)";"E-BUSINESS HOSTING DEDICADO";"CEET - FIREWALL DEDICADO PARA AMBIENTE PCI – NODO 2";"TRIARA\BUNKER3\U23(A)\6";"11/02/23 01:21:07"
"V27-CORTEIN";"false";"ixx0007";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"";"";"03/09/20 23:06:31"
"V25-BENFBCK (fw-chasis-bk3)";"false";"beco0034";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"Servicios de Seguridad";"""  FACTIBILIDAD POSITIVA-  PRC1255 Firewall Centralizado dedicado 20Mbps""";"";"22/04/20 10:11:25"
"V69-COMREDS";"false";"crysi12";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"Servicios Especiales Datacenter";"";"";"22/09/20 10:47:17"
"V11-COENOCC(fw-cloud_aval_triara-aw13)";"true";"EZW0018";"VDOM";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"** FW IPA TRIARA";"";"27/04/22 16:15:02"
"fw-cteque";"false";"ctsaf18";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP // CORREO  // BOGOTA // Carrera 11 # 75-19 ; Bogotá    // FIREWALL EN CLIENTE //";"SEDE CLIENTE";"27/02/23 14:32:51"
"FW-BBVA2";"false";"grh1796";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"ZTE // SOP COMERCIAL CORP // CORREO //ADVANCED  MANAGED FIREWALL. // DATACENTER TRIARA - BOGOTÁ";"TRIARA\BUNKER4\BE5(AB)\14";"09/03/22 03:52:30"
"fw_axa_armenia";"false";"sgx0067";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP. COMERCIAL CORP. // CORREO // ARMENIA // CALLE 3 NORTE # 13-60 // FIREWALL";"SEDE CLIENTE";"09/05/22 03:35:45"
"FW-DAVI-FILTER2";"true";"DAVI680";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"CONTROL DE NAVEGACIÓN TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // BOGOTA // TRIARA // CONCTRO DE NAVEGACION  // 2 GB";"TRIARA\BUNKER5\AV12(AB)\10";"04/03/23 01:23:50"
"fw-efecty-barranquilla";"false";"efz0334";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX E-BUSINESS SERVICES";"SOP COMERCIAL CORP // CORREO // MEDELLIN //  DATACENTER MEDELLIN Kra 48 No 18 -29 piso 4 Av Las Vegas // MPLS INTRA DOMESTIC 200 M";"";"09/04/20 09:31:32"
"V32-SegConfProd (mithrandir)";"false";"sgz0088";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"triara - firewall dc  firewall";"TRIARA - FIREWALL DC  FireWall";"";"22/04/20 10:11:26"
"V38-CINECOLBACK (mithrandir)";"false";"cno0008";"VDOM Interface";"Datacenter - Seguridad Administrada";"(activo)";"firewall telmex";"CINE COLOMBIA S.A. - FIREWALL - HOSTING";"";"22/04/20 10:11:26"
"fw-fanalca-gzm0137-376-gzm0232";"false";"gzm0232";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // CALI //CARRERA 1 NO, 21 - 78MOTORED //FIREWALL EN CLIENTE //8192// REEMPLAZO OT 14300632";"SEDE CLIENTE_FANALCA";"09/03/22 03:45:55"
"V194-ARCO";"false";"bdx0067";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOP COM CORP// BOGOTA// TRIARA // FIREWALL CENTRALIZADO ARCO //";"";"14/07/21 11:46:37"
"V07-FIDU-RACBD@FG1K5D3I14803459 (fw-cloud_aval_triara_aw13)";"false";"fdo0221";"VDOM Interface";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"TELMEX SEGURIDAD";"FW IPA 100 MBPS - TRIARA";"";"22/04/20 10:11:27"
"FG200ETK19920272(fw-fup-compensar)";"true";"FUQ0006";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COMERCIAL CORP // SAP 6000002183 // BOGOTA // DATA CENTER TRIARA // FIREWALL  / FUQ0006";"TRIARA\BUNKER5\AV15(AB)\16";"27/04/22 16:08:27"
"fw_servicios_especiales_medellin";"true";"ZIFL049";"Computer";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOP COM CORP// MEDELLIN // CARRERA 69 # 46B - 46  // FIREWALL EN CLIENTE //  REMPLAZO DE OT 16695741 //";"SEDE CLIENTE";"19/01/23 19:05:02"
"FW_ELECTROJAP2";"false";"ele0034";"Firewall HA";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORP // CORREO // CALI // CARRERA 7 NO. 10 -51 // 110 // FIREWALL EN CLIENTE // 100 MEGAS   ELE0034";"";"09/03/22 03:36:42"
"asaporvenir.default.domain.invalid";"false";"prv0240";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"FIREWALL TELMEX";"SOAV TELMEX SEGURIDAD ORTEZAL";"TRIARA\BUNKER1\V27(AB)\23";"23/03/22 03:36:38"
"faz-cgn";"false";"och0066";"Firewall";"DATACENTER - SEGURIDAD ADMINISTRADA";"(activo)";"E-BUSINESS HOSTING DEDICADO";"SOP COM CORP // BOGOTA // TRIARA // HOSTING (HOSTING VIRTUAL) // CAMPAÑA DESCUENTO 100%2MESES // FO";"TRIARA\BUNKER4\AS13(AB)\8";"04/06/21 03:47:52"
"FGT30E5619075963(fw_gzm0275_fw-fanalca-gzm0021-022-177-gzm0275)";"true";"GZM0275";"FIREWALL HA";"Datacenter - Seguridad Administrada";"(activo)";"FIREWALL TELMEX";"SOPORTE COMERCIAL CORPO // CORREO // ENVIGADO //CRA 43 A # 38 A SUR - 28SUPERMOTOS DE ANTIOQUIA //FIREWALL EN CLIENTE //5120";"";"08/06/22 10:00:48"
